date,water_elevation,timestamp
2025-04-07 22:00:00,333.2,2025-04-07 18:00:00-04:00
2025-04-07 23:00:00,333.25,2025-04-07 19:00:00-04:00
2025-04-08 00:00:00,333.23,2025-04-07 20:00:00-04:00
2025-04-08 01:00:00,333.3,2025-04-07 21:00:00-04:00
2025-04-08 02:00:00,333.3,2025-04-07 22:00:00-04:00
2025-04-08 03:00:00,333.34,2025-04-07 23:00:00-04:00
2025-04-08 04:00:00,333.36,2025-04-08 00:00:00-04:00
2025-04-08 05:00:00,333.38,2025-04-08 01:00:00-04:00
2025-04-08 06:00:00,333.39,2025-04-08 02:00:00-04:00
2025-04-08 07:00:00,333.43,2025-04-08 03:00:00-04:00
2025-04-08 08:00:00,333.4,2025-04-08 04:00:00-04:00
2025-04-08 09:00:00,333.38,2025-04-08 05:00:00-04:00
2025-04-08 10:00:00,333.44,2025-04-08 06:00:00-04:00
2025-04-08 11:00:00,333.52,2025-04-08 07:00:00-04:00
2025-04-08 12:00:00,333.54,2025-04-08 08:00:00-04:00
2025-04-08 13:00:00,333.55,2025-04-08 09:00:00-04:00
2025-04-08 14:00:00,333.48,2025-04-08 10:00:00-04:00
2025-04-08 15:00:00,333.24,2025-04-08 11:00:00-04:00
2025-04-08 16:00:00,333.15,2025-04-08 12:00:00-04:00
2025-04-08 17:00:00,333.2,2025-04-08 13:00:00-04:00
2025-04-08 18:00:00,333.21,2025-04-08 14:00:00-04:00
2025-04-08 19:00:00,333.06,2025-04-08 15:00:00-04:00
2025-04-08 20:00:00,332.87,2025-04-08 16:00:00-04:00
2025-04-08 21:00:00,332.77,2025-04-08 17:00:00-04:00
2025-04-08 22:00:00,332.8,2025-04-08 18:00:00-04:00
2025-04-08 23:00:00,332.81,2025-04-08 19:00:00-04:00
2025-04-09 00:00:00,332.79,2025-04-08 20:00:00-04:00
2025-04-09 01:00:00,332.76,2025-04-08 21:00:00-04:00
2025-04-09 02:00:00,332.8,2025-04-08 22:00:00-04:00
2025-04-09 03:00:00,332.76,2025-04-08 23:00:00-04:00
2025-04-09 04:00:00,332.79,2025-04-09 00:00:00-04:00
2025-04-09 05:00:00,332.79,2025-04-09 01:00:00-04:00
2025-04-09 06:00:00,332.83,2025-04-09 02:00:00-04:00
2025-04-09 07:00:00,332.79,2025-04-09 03:00:00-04:00
2025-04-09 08:00:00,332.81,2025-04-09 04:00:00-04:00
2025-04-09 09:00:00,332.87,2025-04-09 05:00:00-04:00
2025-04-09 10:00:00,332.86,2025-04-09 06:00:00-04:00
2025-04-09 11:00:00,332.91,2025-04-09 07:00:00-04:00
2025-04-09 12:00:00,332.94,2025-04-09 08:00:00-04:00
2025-04-09 13:00:00,333.0,2025-04-09 09:00:00-04:00
2025-04-09 14:00:00,333.0,2025-04-09 10:00:00-04:00
2025-04-09 15:00:00,333.01,2025-04-09 11:00:00-04:00
2025-04-09 17:00:00,333.09,2025-04-09 13:00:00-04:00
2025-04-09 18:00:00,333.11,2025-04-09 14:00:00-04:00
2025-04-09 19:00:00,332.92,2025-04-09 15:00:00-04:00
2025-04-09 20:00:00,332.6,2025-04-09 16:00:00-04:00
2025-04-09 21:00:00,332.56,2025-04-09 17:00:00-04:00
2025-04-09 22:00:00,332.57,2025-04-09 18:00:00-04:00
2025-04-09 23:00:00,332.63,2025-04-09 19:00:00-04:00
2025-04-10 00:00:00,332.64,2025-04-09 20:00:00-04:00
2025-04-10 01:00:00,332.64,2025-04-09 21:00:00-04:00
2025-04-10 02:00:00,332.64,2025-04-09 22:00:00-04:00
2025-04-10 03:00:00,332.67,2025-04-09 23:00:00-04:00
2025-04-10 04:00:00,332.65,2025-04-10 00:00:00-04:00
2025-04-10 05:00:00,332.66,2025-04-10 01:00:00-04:00
2025-04-10 06:00:00,332.66,2025-04-10 02:00:00-04:00
2025-04-10 07:00:00,332.71,2025-04-10 03:00:00-04:00
2025-04-10 08:00:00,332.75,2025-04-10 04:00:00-04:00
2025-04-10 09:00:00,332.82,2025-04-10 05:00:00-04:00
2025-04-10 10:00:00,332.8,2025-04-10 06:00:00-04:00
2025-04-10 11:00:00,332.85,2025-04-10 07:00:00-04:00
2025-04-10 12:00:00,332.86,2025-04-10 08:00:00-04:00
2025-04-10 13:00:00,332.91,2025-04-10 09:00:00-04:00
2025-04-10 14:00:00,332.96,2025-04-10 10:00:00-04:00
2025-04-10 15:00:00,332.97,2025-04-10 11:00:00-04:00
2025-04-10 16:00:00,332.99,2025-04-10 12:00:00-04:00
2025-04-10 17:00:00,333.01,2025-04-10 13:00:00-04:00
2025-04-10 18:00:00,333.06,2025-04-10 14:00:00-04:00
2025-04-10 19:00:00,333.1,2025-04-10 15:00:00-04:00
2025-04-10 20:00:00,333.12,2025-04-10 16:00:00-04:00
2025-04-10 21:00:00,333.34,2025-04-10 17:00:00-04:00
2025-04-10 22:00:00,333.24,2025-04-10 18:00:00-04:00
2025-04-10 23:00:00,333.19,2025-04-10 19:00:00-04:00
2025-04-11 00:00:00,333.27,2025-04-10 20:00:00-04:00
2025-04-11 01:00:00,333.3,2025-04-10 21:00:00-04:00
2025-04-11 02:00:00,333.38,2025-04-10 22:00:00-04:00
2025-04-11 03:00:00,333.41,2025-04-10 23:00:00-04:00
2025-04-11 04:00:00,333.47,2025-04-11 00:00:00-04:00
2025-04-11 05:00:00,333.49,2025-04-11 01:00:00-04:00
2025-04-11 06:00:00,333.53,2025-04-11 02:00:00-04:00
2025-04-11 07:00:00,333.59,2025-04-11 03:00:00-04:00
2025-04-11 08:00:00,333.61,2025-04-11 04:00:00-04:00
2025-04-11 09:00:00,333.66,2025-04-11 05:00:00-04:00
2025-04-11 10:00:00,333.69,2025-04-11 06:00:00-04:00
2025-04-11 11:00:00,333.75,2025-04-11 07:00:00-04:00
2025-04-11 12:00:00,333.76,2025-04-11 08:00:00-04:00
2025-04-11 13:00:00,333.81,2025-04-11 09:00:00-04:00
2025-04-11 14:00:00,333.63,2025-04-11 10:00:00-04:00
2025-04-11 15:00:00,333.49,2025-04-11 11:00:00-04:00
2025-04-11 16:00:00,333.44,2025-04-11 12:00:00-04:00
2025-04-11 17:00:00,333.49,2025-04-11 13:00:00-04:00
2025-04-11 18:00:00,333.52,2025-04-11 14:00:00-04:00
2025-04-11 19:00:00,333.49,2025-04-11 15:00:00-04:00
2025-04-11 20:00:00,333.48,2025-04-11 16:00:00-04:00
2025-04-11 21:00:00,333.5,2025-04-11 17:00:00-04:00
2025-04-11 22:00:00,333.58,2025-04-11 18:00:00-04:00
2025-04-11 23:00:00,333.58,2025-04-11 19:00:00-04:00
2025-04-12 00:00:00,333.57,2025-04-11 20:00:00-04:00
2025-04-12 01:00:00,333.61,2025-04-11 21:00:00-04:00
2025-04-12 02:00:00,333.61,2025-04-11 22:00:00-04:00
2025-04-12 03:00:00,333.65,2025-04-11 23:00:00-04:00
2025-04-12 04:00:00,333.65,2025-04-12 00:00:00-04:00
2025-04-12 05:00:00,333.69,2025-04-12 01:00:00-04:00
2025-04-12 06:00:00,333.7,2025-04-12 02:00:00-04:00
2025-04-12 07:00:00,333.71,2025-04-12 03:00:00-04:00
2025-04-12 08:00:00,333.73,2025-04-12 04:00:00-04:00
2025-04-12 09:00:00,333.79,2025-04-12 05:00:00-04:00
2025-04-12 10:00:00,333.79,2025-04-12 06:00:00-04:00
2025-04-12 11:00:00,333.84,2025-04-12 07:00:00-04:00
2025-04-12 12:00:00,333.85,2025-04-12 08:00:00-04:00
2025-04-12 13:00:00,333.89,2025-04-12 09:00:00-04:00
2025-04-12 14:00:00,333.95,2025-04-12 10:00:00-04:00
2025-04-12 15:00:00,333.93,2025-04-12 11:00:00-04:00
2025-04-12 16:00:00,333.99,2025-04-12 12:00:00-04:00
2025-04-12 17:00:00,333.77,2025-04-12 13:00:00-04:00
2025-04-12 18:00:00,333.46,2025-04-12 14:00:00-04:00
2025-04-12 19:00:00,333.51,2025-04-12 15:00:00-04:00
2025-04-12 20:00:00,333.63,2025-04-12 16:00:00-04:00
2025-04-12 21:00:00,333.62,2025-04-12 17:00:00-04:00
2025-04-12 22:00:00,333.55,2025-04-12 18:00:00-04:00
2025-04-12 23:00:00,333.54,2025-04-12 19:00:00-04:00
2025-04-13 00:00:00,333.56,2025-04-12 20:00:00-04:00
2025-04-13 01:00:00,333.56,2025-04-12 21:00:00-04:00
2025-04-13 02:00:00,333.58,2025-04-12 22:00:00-04:00
2025-04-13 03:00:00,333.58,2025-04-12 23:00:00-04:00
2025-04-13 04:00:00,333.58,2025-04-13 00:00:00-04:00
2025-04-13 05:00:00,333.61,2025-04-13 01:00:00-04:00
2025-04-13 06:00:00,333.61,2025-04-13 02:00:00-04:00
2025-04-13 07:00:00,333.63,2025-04-13 03:00:00-04:00
2025-04-13 08:00:00,333.65,2025-04-13 04:00:00-04:00
2025-04-13 09:00:00,333.66,2025-04-13 05:00:00-04:00
2025-04-13 10:00:00,333.66,2025-04-13 06:00:00-04:00
2025-04-13 11:00:00,333.69,2025-04-13 07:00:00-04:00
2025-04-13 12:00:00,333.67,2025-04-13 08:00:00-04:00
2025-04-13 13:00:00,333.71,2025-04-13 09:00:00-04:00
2025-04-13 14:00:00,333.74,2025-04-13 10:00:00-04:00
2025-04-13 15:00:00,333.73,2025-04-13 11:00:00-04:00
2025-04-13 16:00:00,333.77,2025-04-13 12:00:00-04:00
2025-04-13 17:00:00,333.78,2025-04-13 13:00:00-04:00
2025-04-13 18:00:00,333.81,2025-04-13 14:00:00-04:00
2025-04-13 19:00:00,333.78,2025-04-13 15:00:00-04:00
2025-04-13 20:00:00,333.8,2025-04-13 16:00:00-04:00
2025-04-13 21:00:00,333.85,2025-04-13 17:00:00-04:00
2025-04-13 22:00:00,333.85,2025-04-13 18:00:00-04:00
2025-04-13 23:00:00,333.86,2025-04-13 19:00:00-04:00
2025-04-14 00:00:00,333.87,2025-04-13 20:00:00-04:00
2025-04-14 01:00:00,333.9,2025-04-13 21:00:00-04:00
2025-04-14 02:00:00,333.93,2025-04-13 22:00:00-04:00
2025-04-14 03:00:00,333.98,2025-04-13 23:00:00-04:00
2025-04-14 04:00:00,333.96,2025-04-14 00:00:00-04:00
2025-04-14 05:00:00,334.01,2025-04-14 01:00:00-04:00
2025-04-14 06:00:00,334.01,2025-04-14 02:00:00-04:00
2025-04-14 07:00:00,334.04,2025-04-14 03:00:00-04:00
2025-04-14 08:00:00,334.06,2025-04-14 04:00:00-04:00
2025-04-14 09:00:00,334.07,2025-04-14 05:00:00-04:00
2025-04-14 10:00:00,334.09,2025-04-14 06:00:00-04:00
2025-04-14 11:00:00,334.11,2025-04-14 07:00:00-04:00
2025-04-14 12:00:00,334.13,2025-04-14 08:00:00-04:00
2025-04-14 13:00:00,334.13,2025-04-14 09:00:00-04:00
2025-04-14 14:00:00,334.17,2025-04-14 10:00:00-04:00
2025-04-14 15:00:00,334.2,2025-04-14 11:00:00-04:00
2025-04-14 16:00:00,334.22,2025-04-14 12:00:00-04:00
2025-04-14 17:00:00,334.25,2025-04-14 13:00:00-04:00
2025-04-14 18:00:00,334.23,2025-04-14 14:00:00-04:00
2025-04-14 19:00:00,334.22,2025-04-14 15:00:00-04:00
2025-04-14 20:00:00,334.21,2025-04-14 16:00:00-04:00
2025-04-14 21:00:00,334.27,2025-04-14 17:00:00-04:00
2025-04-14 22:00:00,334.26,2025-04-14 18:00:00-04:00
2025-04-14 23:00:00,334.23,2025-04-14 19:00:00-04:00
2025-04-15 00:00:00,334.22,2025-04-14 20:00:00-04:00
2025-04-15 01:00:00,334.26,2025-04-14 21:00:00-04:00
2025-04-15 02:00:00,334.28,2025-04-14 22:00:00-04:00
2025-04-15 03:00:00,334.29,2025-04-14 23:00:00-04:00
2025-04-15 04:00:00,334.32,2025-04-15 00:00:00-04:00
2025-04-15 05:00:00,334.31,2025-04-15 01:00:00-04:00
2025-04-15 06:00:00,334.33,2025-04-15 02:00:00-04:00
2025-04-15 07:00:00,334.33,2025-04-15 03:00:00-04:00
2025-04-15 08:00:00,334.35,2025-04-15 04:00:00-04:00
2025-04-15 09:00:00,334.35,2025-04-15 05:00:00-04:00
2025-04-15 10:00:00,334.39,2025-04-15 06:00:00-04:00
2025-04-15 11:00:00,334.43,2025-04-15 07:00:00-04:00
2025-04-15 12:00:00,334.46,2025-04-15 08:00:00-04:00
2025-04-15 13:00:00,334.42,2025-04-15 09:00:00-04:00
2025-04-15 14:00:00,334.48,2025-04-15 10:00:00-04:00
2025-04-15 15:00:00,334.4,2025-04-15 11:00:00-04:00
2025-04-15 16:00:00,334.45,2025-04-15 12:00:00-04:00
2025-04-15 17:00:00,334.41,2025-04-15 13:00:00-04:00
2025-04-15 18:00:00,334.41,2025-04-15 14:00:00-04:00
2025-04-15 19:00:00,334.42,2025-04-15 15:00:00-04:00
2025-04-15 20:00:00,334.38,2025-04-15 16:00:00-04:00
2025-04-15 21:00:00,334.41,2025-04-15 17:00:00-04:00
2025-04-19 22:00:00,332.27,2025-04-19 18:00:00-04:00
2025-04-19 23:00:00,332.21,2025-04-19 19:00:00-04:00
2025-04-20 00:00:00,332.15,2025-04-19 20:00:00-04:00
2025-04-20 01:00:00,332.17,2025-04-19 21:00:00-04:00
2025-04-20 02:00:00,332.09,2025-04-19 22:00:00-04:00
2025-04-20 03:00:00,331.96,2025-04-19 23:00:00-04:00
2025-04-20 04:00:00,331.92,2025-04-20 00:00:00-04:00
2025-04-20 05:00:00,331.84,2025-04-20 01:00:00-04:00
2025-04-20 06:00:00,331.82,2025-04-20 02:00:00-04:00
2025-04-20 07:00:00,331.72,2025-04-20 03:00:00-04:00
2025-04-20 08:00:00,331.71,2025-04-20 04:00:00-04:00
2025-04-20 09:00:00,331.62,2025-04-20 05:00:00-04:00
2025-04-20 10:00:00,331.56,2025-04-20 06:00:00-04:00
2025-04-20 11:00:00,331.48,2025-04-20 07:00:00-04:00
2025-04-20 12:00:00,331.4,2025-04-20 08:00:00-04:00
2025-04-20 13:00:00,331.37,2025-04-20 09:00:00-04:00
2025-04-20 14:00:00,331.29,2025-04-20 10:00:00-04:00
2025-04-20 15:00:00,331.2,2025-04-20 11:00:00-04:00
2025-04-20 16:00:00,331.1,2025-04-20 12:00:00-04:00
2025-04-20 17:00:00,331.04,2025-04-20 13:00:00-04:00
2025-04-20 18:00:00,330.95,2025-04-20 14:00:00-04:00
2025-04-20 19:00:00,330.87,2025-04-20 15:00:00-04:00
2025-04-20 20:00:00,330.84,2025-04-20 16:00:00-04:00
2025-04-20 21:00:00,330.76,2025-04-20 17:00:00-04:00
2025-04-20 22:00:00,330.71,2025-04-20 18:00:00-04:00
2025-04-20 23:00:00,330.62,2025-04-20 19:00:00-04:00
2025-04-21 00:00:00,330.54,2025-04-20 20:00:00-04:00
2025-04-21 01:00:00,330.49,2025-04-20 21:00:00-04:00
2025-04-21 02:00:00,330.38,2025-04-20 22:00:00-04:00
2025-04-21 03:00:00,330.35,2025-04-20 23:00:00-04:00
2025-04-21 04:00:00,330.24,2025-04-21 00:00:00-04:00
2025-04-21 05:00:00,330.16,2025-04-21 01:00:00-04:00
2025-04-21 06:00:00,330.09,2025-04-21 02:00:00-04:00
2025-04-21 07:00:00,330.03,2025-04-21 03:00:00-04:00
2025-04-21 08:00:00,330.0,2025-04-21 04:00:00-04:00
2025-04-21 09:00:00,329.95,2025-04-21 05:00:00-04:00
2025-04-21 10:00:00,329.84,2025-04-21 06:00:00-04:00
2025-04-21 11:00:00,329.8,2025-04-21 07:00:00-04:00
2025-04-21 12:00:00,329.72,2025-04-21 08:00:00-04:00
2025-04-21 13:00:00,329.65,2025-04-21 09:00:00-04:00
2025-04-21 14:00:00,329.43,2025-04-21 10:00:00-04:00
2025-04-21 15:00:00,329.17,2025-04-21 11:00:00-04:00
2025-04-21 16:00:00,329.03,2025-04-21 12:00:00-04:00
2025-04-21 17:00:00,329.02,2025-04-21 13:00:00-04:00
2025-04-21 18:00:00,328.82,2025-04-21 14:00:00-04:00
2025-04-21 19:00:00,328.61,2025-04-21 15:00:00-04:00
2025-04-21 20:00:00,328.51,2025-04-21 16:00:00-04:00
2025-04-21 21:00:00,328.35,2025-04-21 17:00:00-04:00
2025-04-21 22:00:00,328.41,2025-04-21 18:00:00-04:00
2025-04-21 23:00:00,328.27,2025-04-21 19:00:00-04:00
2025-04-22 00:00:00,328.15,2025-04-21 20:00:00-04:00
2025-04-22 01:00:00,328.0,2025-04-21 21:00:00-04:00
2025-04-22 02:00:00,327.9,2025-04-21 22:00:00-04:00
2025-04-22 03:00:00,327.71,2025-04-21 23:00:00-04:00
2025-04-22 04:00:00,327.6,2025-04-22 00:00:00-04:00
2025-04-22 05:00:00,327.49,2025-04-22 01:00:00-04:00
2025-04-22 06:00:00,327.36,2025-04-22 02:00:00-04:00
2025-04-22 07:00:00,327.21,2025-04-22 03:00:00-04:00
2025-04-22 08:00:00,327.17,2025-04-22 04:00:00-04:00
2025-04-22 09:00:00,327.02,2025-04-22 05:00:00-04:00
2025-04-22 10:00:00,326.86,2025-04-22 06:00:00-04:00
2025-04-22 11:00:00,326.74,2025-04-22 07:00:00-04:00
2025-04-22 12:00:00,326.67,2025-04-22 08:00:00-04:00
2025-04-22 13:00:00,326.5,2025-04-22 09:00:00-04:00
2025-04-22 14:00:00,326.39,2025-04-22 10:00:00-04:00
2025-04-22 15:00:00,326.27,2025-04-22 11:00:00-04:00
2025-04-22 16:00:00,326.11,2025-04-22 12:00:00-04:00
2025-04-22 17:00:00,325.99,2025-04-22 13:00:00-04:00
2025-04-22 18:00:00,325.88,2025-04-22 14:00:00-04:00
2025-04-22 19:00:00,325.77,2025-04-22 15:00:00-04:00
2025-04-22 20:00:00,325.66,2025-04-22 16:00:00-04:00
2025-04-22 21:00:00,325.53,2025-04-22 17:00:00-04:00
2025-04-22 22:00:00,325.43,2025-04-22 18:00:00-04:00
2025-04-22 23:00:00,325.31,2025-04-22 19:00:00-04:00
2025-04-23 00:00:00,325.24,2025-04-22 20:00:00-04:00
2025-04-23 01:00:00,325.11,2025-04-22 21:00:00-04:00
2025-04-23 02:00:00,325.0,2025-04-22 22:00:00-04:00
2025-04-23 03:00:00,324.95,2025-04-22 23:00:00-04:00
2025-04-23 04:00:00,324.75,2025-04-23 00:00:00-04:00
2025-04-23 05:00:00,324.68,2025-04-23 01:00:00-04:00
2025-04-23 06:00:00,324.57,2025-04-23 02:00:00-04:00
2025-04-23 07:00:00,324.44,2025-04-23 03:00:00-04:00
2025-04-23 08:00:00,324.34,2025-04-23 04:00:00-04:00
2025-04-23 09:00:00,324.23,2025-04-23 05:00:00-04:00
2025-04-23 10:00:00,324.09,2025-04-23 06:00:00-04:00
2025-04-23 11:00:00,324.03,2025-04-23 07:00:00-04:00
2025-04-23 12:00:00,324.02,2025-04-23 08:00:00-04:00
2025-04-23 13:00:00,323.85,2025-04-23 09:00:00-04:00
2025-04-23 14:00:00,323.69,2025-04-23 10:00:00-04:00
2025-04-23 15:00:00,323.66,2025-04-23 11:00:00-04:00
2025-04-23 16:00:00,323.46,2025-04-23 12:00:00-04:00
2025-04-23 17:00:00,323.38,2025-04-23 13:00:00-04:00
2025-04-23 18:00:00,323.29,2025-04-23 14:00:00-04:00
2025-04-23 19:00:00,323.14,2025-04-23 15:00:00-04:00
2025-04-23 20:00:00,323.13,2025-04-23 16:00:00-04:00
2025-04-23 21:00:00,322.97,2025-04-23 17:00:00-04:00
2025-04-23 22:00:00,322.86,2025-04-23 18:00:00-04:00
2025-04-23 23:00:00,322.74,2025-04-23 19:00:00-04:00
2025-04-24 00:00:00,322.68,2025-04-23 20:00:00-04:00
2025-04-24 01:00:00,322.58,2025-04-23 21:00:00-04:00
2025-04-24 02:00:00,322.49,2025-04-23 22:00:00-04:00
2025-04-24 03:00:00,322.37,2025-04-23 23:00:00-04:00
2025-04-24 04:00:00,322.29,2025-04-24 00:00:00-04:00
2025-04-24 05:00:00,322.22,2025-04-24 01:00:00-04:00
2025-04-24 06:00:00,322.06,2025-04-24 02:00:00-04:00
2025-04-24 07:00:00,321.93,2025-04-24 03:00:00-04:00
2025-04-24 08:00:00,321.87,2025-04-24 04:00:00-04:00
2025-04-24 09:00:00,321.74,2025-04-24 05:00:00-04:00
2025-04-24 10:00:00,321.65,2025-04-24 06:00:00-04:00
2025-04-24 11:00:00,321.53,2025-04-24 07:00:00-04:00
2025-04-24 12:00:00,321.42,2025-04-24 08:00:00-04:00
2025-04-24 13:00:00,321.31,2025-04-24 09:00:00-04:00
2025-04-24 14:00:00,321.21,2025-04-24 10:00:00-04:00
2025-04-24 15:00:00,321.11,2025-04-24 11:00:00-04:00
2025-04-24 16:00:00,320.95,2025-04-24 12:00:00-04:00
2025-04-24 17:00:00,320.86,2025-04-24 13:00:00-04:00
2025-04-24 18:00:00,320.74,2025-04-24 14:00:00-04:00
2025-04-24 19:00:00,320.67,2025-04-24 15:00:00-04:00
2025-04-24 20:00:00,320.49,2025-04-24 16:00:00-04:00
2025-04-24 21:00:00,320.37,2025-04-24 17:00:00-04:00
2025-04-24 22:00:00,320.24,2025-04-24 18:00:00-04:00
2025-04-24 23:00:00,320.08,2025-04-24 19:00:00-04:00
2025-04-25 00:00:00,319.99,2025-04-24 20:00:00-04:00
2025-04-25 01:00:00,319.89,2025-04-24 21:00:00-04:00
2025-04-25 02:00:00,319.75,2025-04-24 22:00:00-04:00
2025-04-25 03:00:00,319.58,2025-04-24 23:00:00-04:00
2025-04-25 04:00:00,319.52,2025-04-25 00:00:00-04:00
2025-04-25 05:00:00,319.29,2025-04-25 01:00:00-04:00
2025-04-25 06:00:00,319.16,2025-04-25 02:00:00-04:00
2025-04-25 07:00:00,319.07,2025-04-25 03:00:00-04:00
2025-04-25 08:00:00,318.93,2025-04-25 04:00:00-04:00
2025-04-25 09:00:00,318.72,2025-04-25 05:00:00-04:00
2025-04-25 10:00:00,318.72,2025-04-25 06:00:00-04:00
2025-04-25 11:00:00,318.44,2025-04-25 07:00:00-04:00
2025-04-25 12:00:00,318.29,2025-04-25 08:00:00-04:00
2025-04-25 13:00:00,318.17,2025-04-25 09:00:00-04:00
2025-04-25 14:00:00,318.0,2025-04-25 10:00:00-04:00
2025-04-25 15:00:00,317.88,2025-04-25 11:00:00-04:00
2025-04-25 16:00:00,317.77,2025-04-25 12:00:00-04:00
2025-04-25 17:00:00,317.64,2025-04-25 13:00:00-04:00
2025-04-25 18:00:00,317.43,2025-04-25 14:00:00-04:00
2025-04-25 19:00:00,317.22,2025-04-25 15:00:00-04:00
2025-04-25 20:00:00,317.06,2025-04-25 16:00:00-04:00
2025-04-25 21:00:00,316.98,2025-04-25 17:00:00-04:00
2025-04-25 22:00:00,316.86,2025-04-25 18:00:00-04:00
2025-04-25 23:00:00,316.81,2025-04-25 19:00:00-04:00
2025-04-26 00:00:00,316.65,2025-04-25 20:00:00-04:00
2025-04-26 01:00:00,316.47,2025-04-25 21:00:00-04:00
2025-04-26 02:00:00,316.32,2025-04-25 22:00:00-04:00
2025-04-26 03:00:00,316.25,2025-04-25 23:00:00-04:00
2025-04-26 04:00:00,316.19,2025-04-26 00:00:00-04:00
2025-04-26 05:00:00,316.17,2025-04-26 01:00:00-04:00
2025-04-26 06:00:00,316.0,2025-04-26 02:00:00-04:00
2025-04-26 07:00:00,315.87,2025-04-26 03:00:00-04:00
2025-04-26 08:00:00,315.77,2025-04-26 04:00:00-04:00
2025-04-26 09:00:00,315.7,2025-04-26 05:00:00-04:00
2025-04-26 10:00:00,315.56,2025-04-26 06:00:00-04:00
2025-04-26 11:00:00,315.56,2025-04-26 07:00:00-04:00
2025-04-26 12:00:00,315.35,2025-04-26 08:00:00-04:00
2025-04-26 13:00:00,315.19,2025-04-26 09:00:00-04:00
2025-04-26 14:00:00,315.14,2025-04-26 10:00:00-04:00
2025-04-26 15:00:00,315.02,2025-04-26 11:00:00-04:00
2025-04-26 16:00:00,314.89,2025-04-26 12:00:00-04:00
2025-04-26 17:00:00,314.8,2025-04-26 13:00:00-04:00
2025-04-26 18:00:00,314.68,2025-04-26 14:00:00-04:00
2025-04-26 19:00:00,314.54,2025-04-26 15:00:00-04:00
2025-04-26 20:00:00,314.48,2025-04-26 16:00:00-04:00
2025-04-26 21:00:00,314.31,2025-04-26 17:00:00-04:00
2025-04-26 22:00:00,314.19,2025-04-26 18:00:00-04:00
2025-04-26 23:00:00,314.13,2025-04-26 19:00:00-04:00
2025-04-27 00:00:00,314.0,2025-04-26 20:00:00-04:00
2025-04-27 01:00:00,313.94,2025-04-26 21:00:00-04:00
2025-04-27 02:00:00,313.84,2025-04-26 22:00:00-04:00
2025-04-27 03:00:00,313.79,2025-04-26 23:00:00-04:00
2025-04-27 04:00:00,313.75,2025-04-27 00:00:00-04:00
2025-04-27 05:00:00,313.63,2025-04-27 01:00:00-04:00
2025-04-27 06:00:00,313.56,2025-04-27 02:00:00-04:00
2025-04-27 07:00:00,313.48,2025-04-27 03:00:00-04:00
2025-04-27 08:00:00,313.33,2025-04-27 04:00:00-04:00
2025-04-27 09:00:00,313.25,2025-04-27 05:00:00-04:00
2025-04-27 10:00:00,313.2,2025-04-27 06:00:00-04:00
2025-04-27 11:00:00,313.12,2025-04-27 07:00:00-04:00
2025-04-27 12:00:00,312.96,2025-04-27 08:00:00-04:00
2025-04-27 13:00:00,312.81,2025-04-27 09:00:00-04:00
2025-04-27 14:00:00,312.82,2025-04-27 10:00:00-04:00
2025-04-27 15:00:00,312.73,2025-04-27 11:00:00-04:00
2025-04-27 16:00:00,312.7,2025-04-27 12:00:00-04:00
2025-04-27 17:00:00,312.58,2025-04-27 13:00:00-04:00
2025-04-27 18:00:00,312.5,2025-04-27 14:00:00-04:00
2025-04-27 19:00:00,312.43,2025-04-27 15:00:00-04:00
2025-04-27 20:00:00,312.52,2025-04-27 16:00:00-04:00
2025-04-27 21:00:00,312.26,2025-04-27 17:00:00-04:00
2025-04-27 22:00:00,312.25,2025-04-27 18:00:00-04:00
2025-04-27 23:00:00,312.13,2025-04-27 19:00:00-04:00
2025-04-28 00:00:00,312.06,2025-04-27 20:00:00-04:00
2025-04-28 01:00:00,312.08,2025-04-27 21:00:00-04:00
2025-04-28 02:00:00,311.99,2025-04-27 22:00:00-04:00
2025-04-28 03:00:00,312.01,2025-04-27 23:00:00-04:00
2025-04-28 04:00:00,311.91,2025-04-28 00:00:00-04:00
2025-04-28 05:00:00,311.93,2025-04-28 01:00:00-04:00
2025-04-28 06:00:00,311.84,2025-04-28 02:00:00-04:00
2025-04-28 07:00:00,311.77,2025-04-28 03:00:00-04:00
2025-04-28 08:00:00,311.76,2025-04-28 04:00:00-04:00
2025-04-28 09:00:00,311.82,2025-04-28 05:00:00-04:00
2025-04-28 10:00:00,311.66,2025-04-28 06:00:00-04:00
2025-04-28 11:00:00,311.57,2025-04-28 07:00:00-04:00
2025-04-28 12:00:00,311.59,2025-04-28 08:00:00-04:00
2025-04-28 13:00:00,311.49,2025-04-28 09:00:00-04:00
2025-04-28 14:00:00,311.45,2025-04-28 10:00:00-04:00
2025-04-28 15:00:00,311.52,2025-04-28 11:00:00-04:00
2025-04-28 16:00:00,311.28,2025-04-28 12:00:00-04:00
2025-04-28 17:00:00,311.27,2025-04-28 13:00:00-04:00
2025-04-28 18:00:00,311.22,2025-04-28 14:00:00-04:00
2025-04-28 19:00:00,311.15,2025-04-28 15:00:00-04:00
2025-04-28 20:00:00,311.25,2025-04-28 16:00:00-04:00
2025-04-28 21:00:00,311.13,2025-04-28 17:00:00-04:00
2025-04-28 22:00:00,310.99,2025-04-28 18:00:00-04:00
2025-04-28 23:00:00,311.01,2025-04-28 19:00:00-04:00
2025-04-29 00:00:00,311.06,2025-04-28 20:00:00-04:00
2025-04-29 01:00:00,311.01,2025-04-28 21:00:00-04:00
